codigo_AMB_92;descricao_AMB_92;codigo_TUSS;descricao_TUSS;
52090558;FRATURA DE FALANGE-RED.INCRUEN;30722420;FRATURAS E/OU LUXACOES DE FALANGES (INTERFALANGEANAS) - REDUCAO INCRUENTA;
52100014;ARTRODESE SACRO-ILIACA;30723086;OSTEOTOMIAS / ARTRODESES - TRATAMENTO CIRURGICO;
52100022;BIOPSIA CIRURG.NIVEL PELVE;30723019;BIOPSIA CIRURGICA DE CINTURA PELVICA;
52100065;DESART.INTER-ILIO ABDOMINAL;30723027;DESARTICULACAO INTERILIO ABDOMINAL - TRATAMENTO CIRURGICO;
52100090;FRAT.DISJ.NIVEL PELVE T.CONS G;30723116;FRATURA OU DISJUNCAO AO NIVEL DA PELVE - TRATAMENTO CONSERVADOR COM GESSO;
52100103;FRAT./DISJ.NIVEL P.R CONS.S/G;30723035;FRATURA DA CINTURA PELVICA - TRATAMENTO CONSERVADOR;
52100138;FRAT.DISJ.NIVEL PELVE RED INCR;30723060;FRATURAS E/OU LUXACOES DO ANEL PELVICO - REDUCAO INCRUENTA;
52100146;FRAT.DISJ.NIVEL DA P.RED.CIRUR;30723051;FRATURAS E/OU LUXACOES DO ANEL PELVICO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO;
52100154;LUX.NIVEL DA PELVE RED.CIRURG.;30723051;FRATURAS E/OU LUXACOES DO ANEL PELVICO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO;
52100162;LUX AO NIVEL DA PELVE RED.INCR;30723060;FRATURAS E/OU LUXACOES DO ANEL PELVICO - REDUCAO INCRUENTA;
52100170;OSTEOTOMIA AO NIVEL DA PELVE;30723086;OSTEOTOMIAS / ARTRODESES - TRATAMENTO CIRURGICO;
52100189;OSTEMIEL.NIVEL DA PELVE T.CIR;30723078;OSTEOMIELITE AO NIVEL DA PELVE - TRATAMENTO CIRURGICO;
52110036;ARTRODESE COXO FEMORAL;30724031;ARTRODESE COXO-FEMORAL EM GERAL - TRATAMENTO CIRURGICO;
52110044;ARTROPLASTIA PARCIAL COXO FEM.;30724082;ARTROPLASTIA PARCIAL DO QUADRIL (TIPO THOMPSON OU QUALQUER TECNICA) - TRATAMENTO;
52110052;ARTROPLASTIA TOTAL COXO FEMORA;30724058;ARTROPLASTIA (QUALQUER TECNICA OU VERSAO DE QUADRIL) - TRATAMENTO CIRURGICO;
52110060;ARTROTOMIA COXO FEMORAL;30724104;ARTROTOMIA COXO-FEMORAL - TRATAMENTO CIRURGICO;
52110079;ARTR.COXO FEMORAL-TRAT.CIR.OST;30724031;ARTRODESE COXO-FEMORAL EM GERAL - TRATAMENTO CIRURGICO;
52110087;BIOPSIA CIRURGICA COXO FEMORAL;30724112;BIOPSIA CIRURGICA COXO-FEMORAL;
52110095;DESARTICULACAO COXO FEMORAL;30724120;DESARTICULACAO COXO-FEMORAL - TRATAMENTO CIRURGICO;
52110109;FRATURA DO ACETABULO TRAT.CONS;30724163;FRATURA DE ACETABULO - REDUCAO INCRUENTA;
52110117;FRAT.ACETAB.REDUCAO INCRUENTA;30724163;FRATURA DE ACETABULO - REDUCAO INCRUENTA;
52110125;FRAT.DO ACETABULO.T.CIRG.C1ACE;30724155;FRATURA DE ACETABULO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO CIRURGICO;
52110133;FRAT.ACET.TRAT.CIRURG.C+1ACESS;30724155;FRATURA DE ACETABULO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO CIRURGICO;
52110141;FRAT.LUX.COXO FEMORAL.TRAT CIR;30724180;FRATURA E/OU LUXACAO E/OU AVULSAO COXO-FEMORAL - TRATAMENTO CIRURGICO;
52110150;LUX.CONGEN.COXO FEMOR.RED.CI.S;30724201;LUXACAO CONGENITA DE QUADRIL (REDUCAO CIRURGICA SIMPLES) - TRATAMENTO CIRURGICO;
52110168;LUX.CONG.COXO FEM.RED.C.C/OSTE;30724198;LUXACAO CONGENITA DE QUADRIL (REDUCAO CIRURGICA E OSTEOTOMIA) - TRATAMENTO CIRUR;
52110176;LUX.CONG.C.FEM.R.INC.C/S/T AD.;30724210;LUXACAO CONGENITA DE QUADRIL (REDUCAO INCRUENTA COM OU SEM TENOTOMIA DE ADUTORES;
52110184;ARTRITE SEPTICA DO QUADRIL T C;30724015;ARTRITE SEPTICA - TRATAMENTO CIRURGICO;
52110192;FRATURA LUX.COXO-FEMOR.RED.INC;30724171;FRATURA E/OU LUXACAO E/OU AVULSAO COXO-FEMORAL - REDUCAO INCRUENTA;
52110222;OSTEOTOMIAS SUPRA-ACETABULARES(CHIARI, PEMBERTON,DIAL,ETC) TRATAMENTO CRUENTO;52110222;OSTEOTOMIAS SUPRA-ACETABULARES (CHIARI,PEMBERTON,DIAL,ETC) TRATAMENTO CRUENTO;
52110265;ARTROPLASTIA DE QUADRIL INFECTADA(RETIRADA DOS COMPONENTES)TRAT. CRUENTO;30724066;REVISAO ARTROPLASTIA COXO FEMURAL;
52110265;ARTROPLASTIAS DE QUADRIL INFECTADA(RETIRADA DOS COMPONENTES)TRATAMENTO CRUENTO;30724279;REVISAO DE ARTROPLASTIAS DE QUADRIL COM RETIRADA DE COMPONENTE E IMPLANTE PROTESE;
52120066;DESCOL.DA EPFISE FEMORAL T CIR;30725070;DESCOLAMENTO EPIFISARIO (TRAUMATICO OU NAO) - TRATAMENTO CIRURGICO;
52120074;EPIFISODESE DO FEMUR(P/SEGMEN);30725097;EPIFISIODESE (POR SEGMENTO) - TRATAMENTO CIRURGICO;
52120104;FRATURAS DO FEMUR(TRAT.CIRURG);30725127;FRATURAS DE FEMUR - TRATAMENTO CIRURGICO;
52120120;FRATURAS DO FEMUR-REDUCAO INCR;30725119;FRATURAS DE FEMUR - REDUCAO INCRUENTA;
52120180;FRAT.DO FEMUR TRAT.CONS.C/GESS;30725100;FRATURA DE FEMUR - TRATAMENTO CONSERVADOR COM GESSO;
52120198;FRAT.EXT.SUP.FEMUR T.CO.SEM GE;30725186;FEMUR - DESLOCAMENTO EPIFISARIO DE EXTREMIDADES SUPERIOR - TRATAMENTO CONSERVADO;
52120210;ENCURTAMENTO DO FEMUR;30725089;ENCURTAMENTO DE FEMUR - TRATAMENTO CIRURGICO;
52120236;BIOPSIAS CIRURGICAS DO FEMUR;30725046;BIOPSIA CIRURGICA DE FEMUR;
52120244;AMPUTACAO AO NIVEL DA COXA;30725038;AMPUTACAO AO NIVEL DA COXA - TRATAMENTO CIRURGICO;
52120252;ALONGAMENTO DO FEMUR;30725020;ALONGAMENTO DE FEMUR - TRATAMENTO CIRURGICO;
52120260;FRAT.DO FEMUR-TRAT.POR TRACAO;30709032;TRAÇÃO TRANSESQUELÉTICA (POR MEMBRO);
52120279;NECROSE ASSEPT.CAB.FEMO.T.CIRG;30724287;TRATAMENTO DE NECROSE AVASCULAR POR FORAGEM DE ESTAQUEAMENTO ASSOCIADA A NECR;
52120287;NECROSE ASSEP.CAB.FEM.TRAT.CON;30725208;NECROSE ASSEPTICA DA CABECA FEMORAL - TRATAMENTO CONSERVADOR;
52120309;OSTEMIELITE DO FEMUR-TRAT.CIRG;30725143;OSTEOMIELITE DE FEMUR - TRATAMENTO CIRURGICO;
52120317;OSTEOTOMIA FEMUR C/S/FIXACAO;30725151;PSEUDARTROSES E/OU OSTEOTOMIAS - TRATAMENTO CIRURGICO;
52120333;PSEUDOARTROSE DO FEMUR-T.CIRUR;30725151;PSEUDARTROSES E/OU OSTEOTOMIAS - TRATAMENTO CIRURGICO;
52130029;ARTRODESE DO JOELHO;30726026;ARTRODESE DE JOELHO - TRATAMENTO CIRURGICO;
52130037;ARTROTOMIA DO JOELHO;30726042;ARTROTOMIA - TRATAMENTO CIRURGICO;
52130045;ARTROPLASTIA DO JOELHO C/IMPL.;30726034;ARTROPLASTIA TOTAL DE JOELHO COM IMPLANTES - TRATAMENTO CIRURGICO;
52130053;ARTROSCOPIA DO JOELHO P/DIAGN.;30713153;ARTROSCOPIA PARA DIAGNOSTICO COM OU SEM BIOPSIA SINOVIAL;
52130061;ARTROSCOPIA DO JOELHO P/CIRURGIA;30732131;TUMOR OSSEO (RESSECCAO SIMPLES);
52130088;ARTRITE SEPTICA/JOELHO T CIRUR;30726018;ARTRITE SEPTICA - TRATAMENTO CIRURGICO;
52130096;BOLSA PRE PATELAR-RESSECCAO;30731062;SINOVECTOMIA - TRATAMENTO CIRÚRGICO;
52130100;CONTRAT.FLEXAO/JOELHO MAN.C.GE;30733014;SINOVECTOMIA TOTAL;
52130118;CISTO DE BAKER/POPLITEO RESSEC;30731046;CISTO SINOVIAL - TRATAMENTO CIRÚRGICO;
52130126;DESARTICULACAO DO JOELHO;30726069;DESARTICULACAO DE JOELHO - TRATAMENTO CIRURGICO;
52130150;FRAT.DO JOELHO TRAT.CIRURGICO;30726123;FRATURAS E/OU LUXACOES AO NIVEL DO JOELHO - TRATAMENTO CIRURGICO;
52130169;FRAT.DO JOELHO-REDUCAO INCRUE.;30726093;FRATURA E/OU LUXACAO DE PATELA (INCLUSIVE OSTEOCONDRAL) - REDUCAO INCRUENTA;
52130177;FRAT.DO JOELHO-TRAT.CONSERVADO;30726085;FRATURA DE JOELHO - TRATAMENTO CONSERVADOR;
52130185;INST.CRONICAS DO JOELHO T.CIRG;30726190;LESOES LIGAMENTARES PERIFERICAS CRONICAS - TRATAMENTO CIRURGICO;
52130207;TOALETE CIRURGICO DO JOELHO;30726280;TOALETE CIRURGICA - CORRECAO DE JOELHO FLEXO - TRATAMENTO CIRURGICO;
52130215;JOELHO FLEXO TRAT.CIRURGICO;30726280;TOALETE CIRURGICA - CORRECAO DE JOELHO FLEXO - TRATAMENTO CIRURGICO;
52130223;LESOES AGUD.COMPL./JOELHO LIG.;30726158;LESOES COMPLEXAS DE JOELHO (FRATURA COM LESAO LIGAMENTAR E MENISCAL) - TRATAMENT;
52130231;LUXACAO DO JOELHO-TRAT.CIRURGI;30726123;FRATURAS E/OU LUXACOES AO NIVEL DO JOELHO - TRATAMENTO CIRURGICO;
52130240;LUXACAO DO JOELHO-RED.INCRUENT;30726093;FRATURA E/OU LUXACAO DE PATELA (INCLUSIVE OSTEOCONDRAL) - REDUCAO INCRUENTA;
52130240;LUXACAO DO JOELHO - REDUCAO INCRUENTA;30726115;FRATURAS E OU LUXACOES AO NIVEL DO JOELHO - REDUCAO INCRUENTA;
52130258;LUXACAO RECID.PATELA TRAT CIRU;30726107;FRATURA E/OU LUXACAO DE PATELA - TRATAMENTO CIRURGICO;
52130266;LES.AGUDA/LIG/COLAT/JOEL/T CIR;30726182;LESOES LIGAMENTARES AGUDAS - TRATAMENTO CIRURGICO;
52130274;MENISCECTOMIA DUPLA;30726140;LESOES AGUDAS E/OU LUXACOES DE MENISCOS (1 OU AMBOS) - TRATAMENTO CIRURGICO;
52130282;OSTEOCONDRITE-TRAT.CIRURGICO;30726166;LESOES INTRINSECAS DE JOELHO (LESOES CONDRAIS, OSTEOCONDRITE DISSECANTE, PL;
52130312;SINOVECTOMIA DO JOELHO;30731062;SINOVECTOMIA - TRATAMENTO CIRURGICO;
52130339;MENISCECTOMIA SIMPLES;30726140;LESOES AGUDAS E/OU LUXACOES DE MENISCOS (1 OU AMBOS) - TRATAMENTO CIRURGICO;
52130355;TRANSP.TENDIOSA AO NIVEL JOELH;30731216;TRANSPOSICAO DE MAIS DE 1 TENDAO - TRATAMENTO CIRURGICO;
52130363;BIOPSIA CIRURGICA DO JOELHO;30726050;BIOPSIA CIRURGICA DE JOELHO;
52130371;FRATURA DA PATELA-TRAT.CIRURG.;30726107;FRATURA E/OU LUXACAO DE PATELA - TRATAMENTO CIRURGICO;
52130380;LES.AG.LIG.COL.ASS.CRUZ./ME.TC;30726131;LESAO AGUDA DE LIGAMENTO COLATERAL, ASSOCIADA A LIGAMENTO CRUZADO E MENISCO - TR;
52130398;MENISCORRAFIA;30726212;MENISCORRAFIA - TRATAMENTO CIRURGICO;
52130401;LESOES LIGAMENTARES AGUDAS TRATAMENTO INCRUENTO;30726174;LESOES LIGAMENTARES AGUDAS TRATAMENTO INCRUENTO;
52130401;LESAO LIGAMENTAR AGUDA T.CONS.;30730163;LESAO LIGAMENTAR AGUDA - TRATAMENTO CONSERVADOR;
52130428;EPIFISITES E TENDINITES-TRATAMENTO CRUENTO;30726077;EPIFISITES E TENDINITES TRATAMENTO CIRURGICO;
52130452;OSTEOTOMIAS AO NIVEL DO JOELHO TR CRUENTO;30726220;OSTEOTOMIAS AO NIVEL DO JOELHO - TRATAMENTO CIRURGICO;
52130460;REALINHAMENTOS DO APARELHO EXTENSOR -tratamento cruento ;30726239;REALINHAMENTOS DO APARELHO EXTENSOR - TRATAMENTO CIRURGICO;
52130487;RECONSTRUCOES LIGAMENTARES DO PIVOT CENTRAL-TRAT. CRUENTO;30726247;RECONSTRUCOES LIGAMENTARES DO PIVOT CENTRAL-TRATAMENTO CIRURGICO;
52130495;REVISOES RECONSTRUCOES INTRA-ARTICULARES TRATAMENTO CRUENTO;30726271;REVISOES DE RECONSTRUCOES INTRA-ARTICULARES - TRATAMENTO CIRURGICO;
52130517;REVISOES DE ARTROPLASTIA TOTAL (TRATAMENTO CRUENTO);30726255;REVISAO ARTROPLASTIA JOELHO;
52130525;FRATURA/LUXACAO PATELA TRAT INCRUENTO;30726093;FRATURA E/OU LUXACAO DE PATELA (INCLUSIVE OSTEOCONDRAL) - REDUCAO INCRUENTA;
52140032;AMPUTACAO DA PERNA;30727049;AMPUTACAO DE PERNA - TRATAMENTO CIRURGICO;
52140059;DESCOL.EPIF./TIBIA RED.INCRUEN;30727120;FRATURAS DE FIBULA - (INCLUI DESCOLAMENTO EPIFISARIO) - REDUCAO INCRUENTA;
52140067;DESC.EPIF./TIBIA TRAT.CIRURGIC;30727111;FRATURAS DE FIBULA (INCLUI O DESCOLAMENTO EPIFISARIO) - TRATAMENTO CIRURGICO;
52140075;EPIFISIODESE DA TIBIA;30727090;EPIFISIODESE DE TIBIA / FIBULA - TRATAMENTO CIRURGICO;
52140121;FRAT.DA FIBULA TRAT.CONSERVADO;30727120;FRATURAS DE FÍBULA - (INCLUI DESCOLAMENTO EPIFISÁRIO) - REDUÇÃO INCRUENTA;
52140130;FRAT./TIBIA/ASS/NAO/FIB.R.INCR;30727146;FRATURAS DE TIBIA E FIBULA (INCLUI DESCOLAMENTO EPIFISARIO) - REDUCAO INCRUENTA;
52140156;FRATURA DA TIBIA-TRAT.CONSERV.;30727146;FRATURAS DE TÍBIA E FÍBULA (INCLUI DESCOLAMENTO EPIFISÁRIO) - REDUÇÃO INCRUENTA;
52140172;OSTEOTOMIA DOS OSSOS DA PERNA;30727162;OSTEOTOMIAS E/OU PSEUDARTROSES - TRATAMENTO CIRURGICO;
52140180;ENCURTAMENTO DOS OSSOS/PERNA;30727081;ENCURTAMENTO DOS OSSOS DA PERNA - TRATAMENTO CIRURGICO;
52140199;BIOPSIA CIRURGICA /OSSO/PERNA;30727057;BIOPSIA CIRURGICA DE TIBIA OU FIBULA;
52140202;ALONGAMENTO DO OSSO/PERNA;30727030;ALONGAMENTO DOS OSSOS DA PERNA - TRATAMENTO CIRURGICO;
52140229;OSTEMIELITE OSSOS/PERNA-T.CIRU;30727154;OSTEOMIELITE DOS OSSOS DA PERNA - TRATAMENTO CIRURGICO;
52140237;PSEUDOARTROSE DA TIBIA-TRA.CIR;30727162;OSTEOTOMIAS E/OU PSEUDARTROSES - TRATAMENTO CIRURGICO;
52140245;TRANSP.DA FIBULA P/TIBIA;30727170;TRANSPOSICAO DE FIBULA/TIBIA - TRATAMENTO CIRURGICO;
52140253;FRAT./TIBIA ASS/NAO/FIBULA TCI;30727138;FRATURAS DE TIBIA ASSOCIADA OU NAO A FIBULA (INCLUI DESCOLAMENTO EPIFISARIO) - T;
52150011;AMPUTACAO AO NIVEL TORNOZELO;30728010;AMPUTACAO AO NIVEL DO TORNOZELO - TRATAMENTO CIRURGICO;
52150038;ARTROD.TIB-TERSIC./TIB.PER.INF;30728045;ARTRODESE AO NIVEL DO TORNOZELO - TRATAMENTO CIRURGICO;
52150046;ARTRORRISE DO TORNOZELO;30728061;ARTRORRISE DO TORNOZELO - TRATAMENTO CIRURGICO;
52150054;ARTROPLASTIA/TORNOZELO C/IMPL.;30728053;ARTROPLASTIA DE TORNOZELO (COM IMPLANTE) - TRATAMENTO CIRURGICO;
52150062;ARTROTOMIA DO TORNOZELO;30728070;ARTROTOMIA DE TORNOZELO - TRATAMENTO CIRURGICO;
52150070;FRAT.UNIMALEOLAR/TORN.TR.CIRUR;30728126;FRATURAS E/OU LUXACOES AO NIVEL DO TORNOZELO - TRATAMENTO CIRURGICO;
52150089;FRATURA BIMAL/TRIMAL.TORN.T CI;30728126;FRATURAS E/OU LUXACOES AO NIVEL DO TORNOZELO - TRATAMENTO CIRURGICO;
52150127;FRAT.E/OU LUX TORN.RED.INCRUE.;30728118;FRATURAS E/OU LUXACOES AO NIVEL DO TORNOZELO - REDUCAO INCRUENTA;
52150135;FRATURAS DO TORNOZELO T.CONSER;30728096;FRATURA DE TORNOZELO - TRATAMENTO CONSERVADOR;
52150143;LESAO LIGAMEN./TORNOZ.TRAT.CIR;30728142;LESOES LIGAMENTARES AGUDAS AO NIVEL DO TORNOZELO - TRATAMENTO CIRURGICO;
52150151;LUXACAO DO TORNOZELO-TRAT.CIRU;30728126;FRATURAS E/OU LUXACOES AO NIVEL DO TORNOZELO - TRATAMENTO CIRURGICO;
52150178;SINOVECTOMIA DO TORNOZELO;30731062;SINOVECTOMIA - TRATAMENTO CIRURGICO;
52150194;BIOPSIA CIRURGICA DO TORNOZELO;30728088;BIOPSIA CIRURGICA DO TORNOZELO;
52150216;PSEUDARTROSES OU OSTEOTOMIAS-TRATAMANTO CRUENTO;30728177;PSEUDARTROSES OU OSTEOTOMIAS - TRATAMENTO CIRURGICO;
52150240;LESOES LIGAMENTARES AGUDAS AO NIVEL DO TORNOZELO - TRATAMENTO INCRUENTO;30728134;LESOES LIGAMENTARES AGUDAS AO NIVEL DO TORNOZELO - TRATAMENTO INCRUENTO;
52160017;AMPUTACAO AO NIVEL DO PE;30729017;AMPUTACAO AO NIVEL DO PE - TRATAMENTO CIRURGICO;
52160025;AMPUTAC./ARTIC./PODODAC/P/SEGM;30729025;AMPUTACAO/DESARTICULACAO DE PODODACTILOS (POR SEGMENTO) - TRATAMENTO CIRURGICO;
52160041;ARTRODOSE DO TARSO;30729041;ARTRODESE DE TARSO E/OU MEDIO PE - TRATAMENTO CIRURGICO;
52160050;ARTROD.METATARSO/INTERFALANGE.;30729050;ARTRODESE METATARSO - FALANGICA OU INTERFALANGICA - TRATAMENTO CIRURGICO;
52160068;APONEVROSE PLANTAR-RESSECCAO;30729343;TRATAMENTO CIRURGICO DO MAL PERFURANTE PLANTAR;
52160076;DEDO EM MARTELO-TRAT.CIRURGICO;30729106;DEFORMIDADE DOS DEDOS - TRATAMENTO CIRURGICO;
52160084;FASCIOTOMIA PLANTAR;30729122;FASCIOTOMIA OU RESSECCAO DE FASCIA PLANTAR - TRATAMENTO CIRURGICO;
52160092;FRAT.OSSOS PE - TRAT.CIRURGICO;30729157;FRATURA E/OU LUXACOES DO PE (EXCETO ANTEPE) - TRATAMENTO CIRURGICO;
52160130;FRAT.OSSOS DO PE/TRAT.CONSERV.;30729130;FRATURA DE OSSO DO PE - TRATAMENTO CONSERVADOR;
52160149;FRATURAS E OU LUXACOES DO ANTEPE (TRATAMENTO INCRUENTO);30729149;FRATURA E OU LUXACOES DO PE(EXCETO ANTEPE)-REDUCAO INCRUENTA;
52160149;FRAT./LUXACAO OSSOS PE RED.INC;30729165;FRATURAS E/OU LUXACOES DO ANTEPE - REDUCAO INCRUENTA;
52160181;HALLUX VALGUS UNILAT.TRAT.CIRU;30729181;HALLUX VALGUS (UM PE) - TRATAMENTO CIRURGICO;
52160190;HALLUX VALGUS BILAT.TRAT.CIRUR;30729181;HALLUX VALGUS (UM PE) - TRATAMENTO CIRURGICO;
52160220;LUXACAO OSSOS DO PE-TRAT CIRUR;30729173;FRATURAS E/OU LUXACOES DO ANTEPE - TRATAMENTO CIRURGICO;
52160262;BIOPSIA CIRURGICA OSSOS DO PE;30729068;BIOPSIA CIRURGICA DOS OSSOS DO PE;
52160297;OSTEMIELITE/OSSOS PE-TRAT.CIRU;30729033;ARTRITE OU OSTEOARTRITE DOS OSSOS DO PE (INCLUI OSTEOMIELITE) - TRATAMENTO CIRUR;
52160300;RESSECCAO DE OSSO DE PE;30729246;RESSECCAO DE OSSO DO PE - TRATAMENTO CIRURGICO;
52160319;OSTEOTOMIA DE OSSO DE PE;30729203;OSTEOTOMIA OU PSEUDARTROSE DOS METATARSOS/FALANGES - TRATAMENTO CIRURGICO;
52160327;PSEUDOARTROSE DE OSSO/PE T.CIR;30729190;OSTEOTOMIA OU PSEUDARTROSE DO TARSO E MEDIO PE - TRATAMENTO CIRURGICO;
52160351;PE TORTO (1 PE) TRAT.CIRURGICO;30729238;PE TORTO CONGENITO (UM PE) - TRATAMENTO CIRURGICO;
52160360;PE PLANO VALGO - TRAT.CIRURGIC;30729220;PE PLANO/PE CAVO/COALISAO TARSAL - TRATAMENTO CIRURGICO;
52160378;CORR DEFORMIDADES PE C/FIX EXTERNO DIN;30729084;CORRECAO DE DEFORMIDADES DO PE COM FIXADOR EXTERNO DINAMICO - TRATAMENTO CIRURGI;
52160408;OSTEOTOMIA OU PSEUDOARTROSE TARSO MEDIO PE TRATAMENTO CRUENTO;30729190;OSTEOTOMIA OU PSEUDARTROSE DO TARSO E MEDIO PE - TRATAMENTO CIRURGICO;
52160416;ROTURA DO TENDAO DE AQUILES-TRATAMENTO CRUENTO;30729270;ROTURA DO TENDAO DE AQUILES-TRATAMENTO CIRURGICO;
52170012;ALONGAMENTO;30730015;ALONGAMENTO;
52170020;BIOPSIA DO MUSCULO;30730023;BIOPSIA DE MUSCULO;
52170047;DESINSERCAO MUSCULAR/MIOTOMIA;30730040;DESINSERCAO OU MIOTOMIA;
52170055;DRENAGEM CIRURGICA DO PSOAS;30730066;DRENAGEM CIRURGICA DO PSOAS;
52170063;MIORRAFIA;30730112;MIORRAFIAS;
52170080;RESSECCAO MUSCULAR;30730058;DISSECCAO MUSCULAR;
52170098;TRANSPOSICAO MUSCULAR;30730155;TRANSPOSICAO MUSCULAR;
52180018;ABERTURA DA BAINHA TENDINOSA;30731011;ABERTURA DE BAINHA TENDINOSA - TRATAMENTO CIRURGICO;
52180026;ALONGAMENTO DE TENDOES;30731240;ALONGAMENTO DE TENDOES - TRATAMENTO CRUENTO;
52180034;BIOPSIA CIRURGICA;30731020;BIOPSIAS CIRURGICAS DE TENDOES, BURSAS E SINOVIAS;
52180050;BURSECTOMIA;30731038;BURSECTOMIA - TRATAMENTO CIRURGICO;
52180069;CISTO SINOVIAL-RESSECCAO;30731046;CISTO SINOVIAL - TRATAMENTO CIRURGICO;
52180077;ENCURTAMENTO DE TENDAO;30731054;ENCURTAMENTO DE TENDAO - TRATAMENTO CIRURGICO;
52180085;TENOLISE OU TENDONESE;30731100;TENOLISE/TENDONESE - TRATAMENTO CIRURGICO;
52180107;TENOPLASTIA/ENXERTO DE TENDAO;30731119;TENOPLASTIA / ENXERTO DE TENDAO - TRATAMENTO CIRURGICO;
52180123;TENORRAFIA;30731135;TENORRAFIA MULTIPLA EM OUTRAS REGIOES;
52180131;TENOTOMIA;30731208;TENOTOMIA;
52180140;TRANSPOSICAO DE 1 TENDAO;30731224;TRANSPOSICAO UNICA DE TENDAO;
52180166;TRANSPOSICAO DE + DE 1 TENDAO;30731216;TRANSPOSICAO DE MAIS DE 1 TENDAO - TRATAMENTO CIRURGICO;
52180174;TUMORES DE TENDAO/SINOVIAL RES;30731232;TUMORES DE TENDAO OU SINOVIAL - TRATAMENTO CIRURGICO;
52180182;ROT.TENDAO DE AQUILES-T.CONSER;30731259;ROTURA DE TENDAO DE AQUILES - TRATAMENTO CONSERVADOR;
52190013;CORPO ESTRANHO INTRA-ARTICULAR;30714010;CORPO ESTRANHO INTRA-ARTICULAR - TRATAMENTO CIRURGICO;
52190021;CORPO ESTRANHO INTRA MUSCULAR;30714036;CORPO ESTRANHO INTRAMUSCULAR - TRATAMENTO CIRURGICO;
52190030;CORPO OSSEO INTRA OSSEO;30714028;CORPO ESTRANHO INTRA-OSSEO - TRATAMENTO CIRURGICO;
52190048;CORPO ESTRANHO SUBCUTANEO;30101735;RETIRADA DE CORPO ESTRANHO SUBCUTANEO;
52200019;TRACAO TRANSQUELETICA(P/MEMBRO;30709032;TRACAO TRANSESQUELETICA (POR MEMBRO);
52200027;TRACAO CUTANEA;30709024;TRACAO CUTANEA;
52200035;TRACAO FEMURAL;30709032;TRAÇÃO TRANSESQUELÉTICA (POR MEMBRO);
52200043;INSTALACAO DE HALO CRANIANO;30709016;INSTALACAO DE HALO CRANIANO;
52210014;FIOS/PINOS METALICOS TRANSOS.;30710014;FIOS OU PINOS METALICOS TRANSOSSEOS;
52210022;FIOS/PINOS/PARAFU./MET.I-OSSEO;30710022;FIOS, PINOS, PARAFUSOS OU HASTES METALICAS INTRA-OSSEAS;
52210057;PLACAS;30710030;PLACAS;
52210073;PROTES.SUBST.GDES/MEDIAS ARTIC;30710049;PRÓTESES DE SUBSTITUIÇÃO DE PEQUENAS ARTICULAÇÕES;
52210081;PROTES.SUBSTIT.PEQUENAS ARTIC.;30710049;PROTESES DE SUBSTITUICAO DE PEQUENAS ARTICULACOES;
52220044;TUMOR OSSEO-CURET/RESSEC.C/ENX;30732115;TUMOR OSSEO (RESSECCAO E ENXERTO);
52220079;TUMOR OSSEO-RESSEC.C/SUBSTIT.;30732085;TUMOR OSSEO (RESSECCAO COM SUBSTITUICAO);
52220087;TUMOR OSSEO-CURET./RESC.C/DESL;30732018;CURETAGEM OU RESSECÇÃO EM BLOCO DE TUMOR COM RECONSTRUÇÃO E ENXERTO VASCULARIZAD;
52220095;TUMOR OSSEO-CURET./RESSEC.SIMP;30732131;TUMOR OSSEO (RESSECCAO SIMPLES);
52230015;MEMBRO SUPERIOR;30711037;MEMBRO SUPERIOR;
52230023;MEMBRO INFERIOR;30711029;MEMBRO INFERIOR;
52240010;AXILO PALMAR OU PENDENTE;30712017;AXILO-PALMAR OU PENDENTE;
52240045;BOTA COM OU SEM SALTO;30712025;BOTA COM OU SEM SALTO;
52240053;COLETE;30712041;COLETE;
52240061;COLAR;30712033;COLAR;
52240088;LUVA;30712092;LUVA;
52240100;MINERVA/RISSER P/ESCOLIOSE;30712106;MINERVA OU RISSER PARA ESCOLIOSE;
52240142;TIPO VELPEAU;30712130;TIPO VELPEAU;
52240169;TORACO BRAQUIAL;30712149;TORACO-BRAQUIAL;
52240177;CRURO-PODALICO;30712050;CRURO-PODALICO;
52240185;DUPLA ABDUCAO OU DUCROQUET;30712068;DUPLA ABDUCAO OU DUCROQUET;
52240193;HALO GESSO;30712076;HALO-GESSO;
52240207;INGUINO MALEOLAR;30712084;INGUINO-MALEOLAR;
52240215;PELVI-PODALICO;30712114;PELVIPODALICO;
52240223;SPICA GESSADA;30712122;SPICA-GESSADA;
52250016;BIOPSIA C/AGULHA(PUNCAO);30713030;BIOPSIAS PERCUTANEA SINOVIAL OU DE TECIDOS MOLES;
52250040;ENXERTOS EM OUTRAS PSEUDOARTR.;30713048;ENXERTOS EM OUTRAS PSEUDARTROSES;
52250067;INFILTRACAO/PUNCAO ARTICULAR;30713137;PUNCAO ARTICULAR DIAGNOSTICA OU TERAPEUTICA (INFILTRACAO). QUANDO ORIENTADA POR;
52250075;ARTROCOSPIA P/DIAGN:OUTRAS ART;30713153;ARTROSCOPIA PARA DIAGNOSTICO COM OU SEM BIOPSIA SINOVIAL;
